program_id,layer_id,program_name,entity,mapping_code,inception,expiry,coverage,layer_signed_exposure,Layer_Signed_Premium_USD,launch_date,Bus Type,bus_family,vehicle_family,orbit,months_on_risk,spacecraft_id,spacecraft_name,bus_manufacturer,prime_manufacturer,placing_basis,on_risk_date,off_risk_date,override_action,sql_igr_qs_rate,XOL_Deductible_USD,XOL_Limit_USD,sql_months_left,sql_ext_qs,sql_net_ext_qs,sql_igr_qs_ceded,sql_net_of_qs,sql_xol_ceded,sql_total_fibl_ceded,sql_net_of_xol,renewed_to_program_id,renewed_from_program_id,renewed_to_status,renewed_to_inception,is_consortium,program_type,underwriting_status,layer_key,per_sc,manual_include,lloyds_bus_type,excluded_reason,on_risk_flag,rpf,leo_months_left,leo_debris_rpf,debris_dr,layer_occ,exposure_usd,equity_pct,s3123_factor,equity_usd,ext_qs,other_ext_ri,net_ext_qs,net_ext,s3123_eligible,s3123_qs,uw_year,igr_qs_rate,igr_qs_ceded,net_of_qs,xol_ceded,total_fibl_ceded,net_of_xol,pf_fihl,pf_ful,pf_fiid,pf_fibl_direct,pf_fibl_ceded,gd_fihl,gd_ful,gd_fiid,gd_fibl_direct,gd_fibl_ceded,sd_fihl,sd_ful,sd_fiid,sd_fibl_direct,sd_fibl_ceded
341568,473584,MAXAR TECHNOLOGIES INC.  Maxar Legion Fleet,FUL,ASO,2025-05-03,2026-05-02,In-Orbit,4020619.7871133997,92475.1026561841,2024-05-02,MAXAR 500 (LEGION (SSL-500)),MAXAR 500 (LEGION (SSL-500)) FAMILY,"FALCON 9, 5 & HEAVY",LEO,12.0,12485.0,WORLDVIEW LEGION-1,Maxar Space Systems,Maxar Space Systems,Direct Open Market,2025-05-03,2026-05-02,,0.5,50000000.0,245000000.0,2.0,804123.95742268,3216495.82969072,1608247.91484536,1608247.91484536,0.0,1608247.91484536,1608247.91484536,,,,,True,,,341568_473584,4020619.7871133997,False,,,1,0.2,2,0.4,0.4,1,4020619.7871133997,0.075,0.4166666666666667,125644.36834729374,804123.95742268,0.0,3216495.82969072,3216495.82969072,True,335051.6489261167,2025,0.5,1608247.91484536,1608247.91484536,0.0,1608247.91484536,1608247.91484536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608247.91484536,1608247.91484536,0.0,0.0,804123.95742268
349445,475172,Global Satellite Vu Ltd  - Hotsat 2 & 3 - L+1,FUL,ASC,2025-10-15,2027-10-14,L + 12 Months,2477105.9531910773,346796.1149453116,2026-03-30,SSTL MICRO (SSTL-X50/SSTL-42),SSTL MICRO (SSTL-42/-50/-X50/-70/-100),"FALCON 9, 5 & HEAVY",LEO,12.0,18829.0,HOTSAT-2 (SATELLITE VU 2),SSTL - Surrey Satellite Technology Limited (Part of Airbus DS),SSTL - Surrey Satellite Technology Limited (Part of Airbus DS),Direct Open Market,2026-03-30,2027-03-30,,0.5,50000000.0,245000000.0,12.0,495421.1906382155,1981684.762552862,990842.381276431,990842.381276431,0.0,990842.381276431,990842.381276431,,,,,True,,,349445_475172,2477105.9531910773,False,,,1,0.4,12,0.8,0.4,1,2477105.9531910773,0.075,0.4166666666666667,77409.56103722117,495421.1906382155,0.0,1981684.7625528618,1981684.7625528618,True,206425.49609925647,2025,0.5,990842.3812764309,990842.3812764309,0.0,990842.3812764309,990842.3812764309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990842.381276431,990842.381276431,0.0,0.0,495421.1906382155
350998,477970,SPACE NORWAY HEOSAT AS   - ASBM1 ASBM2 IO,FIID,ASO,2025-08-12,2026-08-11,In-Orbit,3092820.6134019997,77321.38751360524,2024-08-12,GEOSTAR 3,GEOSTAR 3 FAMILY,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,13874.0,ASBM 1 (NORWAY),NGIS (Northrop Grumman Innovation Systems),NGIS (Northrop Grumman Innovation Systems),Direct Open Market,2025-08-12,2026-08-11,,0.85,7500000.0,72500000.0,0.0,618564.1226803999,2474256.4907215997,2103118.0171133596,371138.47360824,0.0,2103118.0171133596,371138.47360824,391762,,Quoted/Awaiting FOT,2026-08-12,True,,,350998_477970,3092820.6134019997,False,,,1,0.2,0,0.0,0.05,1,3092820.6134019997,0.075,0.4166666666666667,96650.64416881249,618564.1226803999,0.0,2474256.4907215997,2474256.4907215997,True,257735.05111683332,2025,0.85,2103118.0171133596,371138.47360824,0.0,2103118.0171133596,371138.47360824,154641.03067009998,0.0,154641.03067009998,0.0,131444.87606958498,309282.06134019996,0.0,309282.06134019996,0.0,262889.75213916996,154641.03067009998,0.0,154641.03067009998,0.0,131444.87606958498
351875,479568,AVANTI HYLAS 3 LIMITED  - HYLAS 3 - In Orbit,FUL,ASO,2025-08-06,2026-08-05,In-Orbit,5257732.5685567,69665.32933997358,2019-08-06,SmallGEO (OHB),SmallGEO (OHB) Luxor FAMILY,ARIANE 5,GEO-GSO,12.0,9314.0,EDRS C (HYLAS 3),OHB-SYSTEM AG (HQ),Airbus Defence and Space (Stevenage),Direct Open Market,2025-08-06,2026-08-05,,0.5,50000000.0,245000000.0,0.0,1051546.51371134,4206186.05484536,2103093.02742268,2103093.02742268,0.0,2103093.02742268,2103093.02742268,391770,,Opportunity,2026-08-06,True,,,351875_479568,5257732.5685567,False,,,1,0.2,0,0.0,0.05,1,5257732.5685567,0.075,0.4166666666666667,164304.14276739687,1051546.51371134,0.0,4206186.05484536,4206186.05484536,True,438144.38071305834,2025,0.5,2103093.02742268,2103093.02742268,0.0,2103093.02742268,2103093.02742268,262886.628427835,262886.628427835,0.0,0.0,131443.3142139175,525773.25685567,525773.25685567,0.0,0.0,262886.628427835,262886.628427835,262886.628427835,0.0,0.0,131443.3142139175
356083,484966,"VIASAT, INC.  - Viasat 1, 2 & KA-SAT - In Orbit",FUL,ASO,2025-10-19,2026-10-18,In-Orbit,5608052.1556017,120130.51279132886,2011-10-19,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),PROTON,GEO-GSO,12.0,8604.0,VIASAT-1,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2025-10-19,2026-10-18,,0.5,50000000.0,245000000.0,0.0,1121610.43112034,4486441.72448136,2243220.86224068,2243220.86224068,0.0,2243220.86224068,2243220.86224068,,327103,,,True,,,356083_484966,5608052.1556017,False,,,1,0.4,0,0.0,0.05,1,5608052.1556017,0.075,0.4166666666666667,175251.62986255312,1121610.43112034,0.0,4486441.72448136,4486441.72448136,True,467337.679633475,2025,0.5,2243220.86224068,2243220.86224068,0.0,2243220.86224068,2243220.86224068,280402.607780085,280402.607780085,0.0,0.0,140201.3038900425,1121610.43112034,1121610.43112034,0.0,0.0,560805.21556017,280402.607780085,280402.607780085,0.0,0.0,140201.3038900425
356083,484967,"VIASAT, INC.  - Viasat 1, 2 & KA-SAT - In Orbit",FUL,ASO,2025-10-19,2026-10-18,In-Orbit,4521747.2089586,92011.89913674993,2010-12-26,EUROSTAR E3000,EUROSTAR E3000,PROTON,GEO-GSO,12.0,8603.0,KA-SAT,Astrium Satellites SAS (Toulouse) (Part of EADS),Astrium Satellites SAS (Toulouse) (Part of EADS),Direct Open Market,2025-10-19,2026-10-18,,0.5,50000000.0,245000000.0,0.0,904349.44179172,3617397.76716688,1808698.88358344,1808698.88358344,0.0,1808698.88358344,1808698.88358344,,327103,,,True,,,356083_484967,4521747.2089586,False,,,1,0.4,0,0.0,0.05,1,4521747.2089586,0.075,0.4166666666666667,141304.60027995624,904349.44179172,0.0,3617397.76716688,3617397.76716688,True,376812.2674132167,2025,0.5,1808698.88358344,1808698.88358344,0.0,1808698.88358344,1808698.88358344,226087.36044793,226087.36044793,0.0,0.0,113043.680223965,904349.44179172,904349.44179172,0.0,0.0,452174.72089586,226087.36044793,226087.36044793,0.0,0.0,113043.680223965
356083,484968,"VIASAT, INC.  - Viasat 1, 2 & KA-SAT - In Orbit",FUL,ASO,2025-10-19,2026-10-18,In-Orbit,9278349.8814433,414082.3463352235,2017-06-01,BSS-702HP (BOEING 702HP),BOEING BSS 702,ARIANE 5,GEO-GSO,12.0,9635.0,VIASAT-2,Boeing Satellite Systems Inc.,Boeing Satellite Systems Inc.,Direct Open Market,2025-10-19,2026-10-18,,0.5,50000000.0,245000000.0,0.0,1855669.97628866,7422679.90515464,3711339.95257732,3711339.95257732,0.0,3711339.95257732,3711339.95257732,,327103,,,True,,,356083_484968,9278349.8814433,False,,,1,0.4,0,0.0,0.05,1,9278349.8814433,0.075,0.4166666666666667,289948.4337951031,1855669.97628866,0.0,7422679.90515464,7422679.90515464,True,773195.8234536083,2025,0.5,3711339.95257732,3711339.95257732,0.0,3711339.95257732,3711339.95257732,463917.494072165,463917.494072165,0.0,0.0,231958.7470360825,1855669.97628866,1855669.97628866,0.0,0.0,927834.98814433,463917.494072165,463917.494072165,0.0,0.0,231958.7470360825
356130,485048,Japanese Aviation Insurance Pool  - BSAT 4a & 4b - IO,FUL,ASO,2025-11-01,2026-10-31,In-Orbit,2544859.3288244214,32536.09756662884,2017-09-29,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,10403.0,BSAT 4A,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Proportional Facultative,2025-11-01,2026-10-31,,0.5,50000000.0,245000000.0,0.0,508971.8657648843,2035887.463059537,1017943.7315297686,1017943.7315297686,0.0,1017943.7315297686,1017943.7315297686,,326255,,,True,,,356130_485048,2544859.3288244214,False,,,1,0.4,0,0.0,0.05,1,2544859.3288244214,0.075,0.4166666666666667,79526.85402576317,508971.8657648843,0.0,2035887.463059537,2035887.463059537,True,212071.61073536845,2025,0.5,1017943.7315297686,1017943.7315297686,0.0,1017943.7315297686,1017943.7315297686,127242.96644122107,127242.96644122107,0.0,0.0,63621.483220610535,508971.8657648843,508971.8657648843,0.0,0.0,254485.93288244214,127242.96644122107,127242.96644122107,0.0,0.0,63621.483220610535
356130,485050,Japanese Aviation Insurance Pool  - BSAT 4a & 4b - IO,FUL,ASO,2025-11-01,2026-10-31,In-Orbit,2939010.0213085674,44863.311429339155,2020-08-15,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,12.0,12491.0,BSAT 4B,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Proportional Facultative,2025-11-01,2026-10-31,,0.5,50000000.0,245000000.0,0.0,587802.0042617135,2351208.017046854,1175604.008523427,1175604.008523427,0.0,1175604.008523427,1175604.008523427,,326255,,,True,,,356130_485050,2939010.0213085674,False,,,1,0.4,0,0.0,0.05,1,2939010.0213085674,0.075,0.4166666666666667,91844.06316589273,587802.0042617135,0.0,2351208.017046854,2351208.017046854,True,244917.50177571396,2025,0.5,1175604.008523427,1175604.008523427,0.0,1175604.008523427,1175604.008523427,146950.50106542837,146950.50106542837,0.0,0.0,73475.25053271418,587802.0042617135,587802.0042617135,0.0,0.0,293901.00213085674,146950.50106542837,146950.50106542837,0.0,0.0,73475.25053271418
356133,485057,Vantor Inc.  - (Maxar) Worldview LEO Fleet IO,FUL,ASO,2025-10-09,2026-10-08,In-Orbit,2164947.8314433,125338.5523640921,2007-09-18,BCP 5000,BCP 5000 FAMILY,DELTA I - III ,LEO,12.0,7894.0,WORLDVIEW 1,BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),Direct Open Market,2025-10-09,2026-10-08,,0.5,50000000.0,245000000.0,7.0,432989.56628866005,1731958.2651546402,865979.1325773201,865979.1325773201,0.0,865979.1325773201,865979.1325773201,,325886,,,True,,,356133_485057,2164947.8314433,False,,,1,0.4,7,0.6,0.4,1,2164947.8314433,0.075,0.4166666666666667,67654.61973260313,432989.56628866005,0.0,1731958.26515464,1731958.26515464,True,180412.3192869417,2025,0.5,865979.13257732,865979.13257732,0.0,865979.13257732,865979.13257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865979.1325773201,865979.1325773201,0.0,0.0,432989.56628866005
356133,485059,Vantor Inc.  - (Maxar) Worldview LEO Fleet IO,FUL,ASO,2025-10-09,2026-10-08,In-Orbit,3865978.7564433,172952.5141503025,2014-08-13,BCP 5000,BCP 5000 FAMILY,ATLAS V,LEO,12.0,9033.0,WORLDVIEW 3,BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),Direct Open Market,2025-10-09,2026-10-08,,0.5,50000000.0,245000000.0,7.0,773195.75128866,3092783.00515464,1546391.50257732,1546391.50257732,0.0,1546391.50257732,1546391.50257732,,325886,,,True,,,356133_485059,3865978.7564433,False,,,1,0.4,7,0.6,0.4,1,3865978.7564433,0.075,0.4166666666666667,120811.8361388531,773195.75128866,0.0,3092783.00515464,3092783.00515464,True,322164.896370275,2025,0.5,1546391.50257732,1546391.50257732,0.0,1546391.50257732,1546391.50257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546391.50257732,1546391.50257732,0.0,0.0,773195.75128866
356133,485060,Vantor Inc.  - (Maxar) Worldview LEO Fleet IO,FUL,ASO,2025-10-09,2026-10-08,In-Orbit,2164947.8314433,125338.5523640921,2009-10-08,BCP 5000,BCP 5000 FAMILY,DELTA I - III ,LEO,12.0,8170.0,WORLDVIEW 2,BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),Direct Open Market,2025-10-09,2026-10-08,,0.5,50000000.0,245000000.0,7.0,432989.56628866005,1731958.2651546402,865979.1325773201,865979.1325773201,0.0,865979.1325773201,865979.1325773201,,325886,,,True,,,356133_485060,2164947.8314433,False,,,1,0.4,7,0.6,0.4,1,2164947.8314433,0.075,0.4166666666666667,67654.61973260313,432989.56628866005,0.0,1731958.26515464,1731958.26515464,True,180412.3192869417,2025,0.5,865979.13257732,865979.13257732,0.0,865979.13257732,865979.13257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865979.1325773201,865979.1325773201,0.0,0.0,432989.56628866005
357074,486815,"VIASAT, INC.  ViaSat 3 F2 - Launch and In Orbit",FUL,ASC,2025-10-01,2027-09-30,L + 12 Months,18556701.0,3432990.885008658,2025-11-14,BSS-702MP+ (BOEING-702MP+),BOEING BSS 702,ATLAS V,GEO-GSO,16.0,10709.0,VIASAT-3 F2,Boeing Satellite Systems Inc.,Boeing Satellite Systems Inc.,Direct Open Market,2025-11-14,2026-11-14,,0.5,50000000.0,245000000.0,0.0,3711340.2,14845360.8,7422680.4,7422680.4,0.0,7422680.4,7422680.4,,,,,True,,,357074_486815,18556701.0,False,,,1,0.4,0,0.0,0.05,1,18556701.0,0.075,0.4166666666666667,579896.90625,3711340.2,0.0,14845360.8,14845360.8,True,1546391.7500000002,2025,0.5,7422680.4,7422680.4,0.0,7422680.4,7422680.4,927835.05,927835.05,0.0,0.0,463917.525,3711340.2,3711340.2,0.0,0.0,1855670.1,927835.05,927835.05,0.0,0.0,463917.525
349114,488489,Qatar Satellite Company   -  Es'hail 1 & 2 - IO,FUL,ASO,2025-08-08,2026-10-31,In-Orbit,4948456.074226799,85687.85108481577,2018-11-15,DS2000,DS2000,"FALCON 9, 5 & HEAVY",GEO-GSO,15.0,9780.0,ES'HAIL 2,Mitsubishi Electric Corp (MELCO),Mitsubishi Electric Corp (MELCO),Direct Open Market,2025-08-08,2026-10-31,,0.5,50000000.0,245000000.0,0.0,989691.2148453599,3958764.8593814396,1979382.4296907198,1979382.4296907198,0.0,1979382.4296907198,1979382.4296907198,,318637,,,True,,,349114_488489,4948456.074226799,False,,,1,0.4,0,0.0,0.05,1,4948456.074226799,0.075,0.4166666666666667,154639.25231958748,989691.2148453599,0.0,3958764.8593814396,3958764.8593814396,True,412371.3395189,2025,0.5,1979382.4296907198,1979382.4296907198,0.0,1979382.4296907198,1979382.4296907198,247422.80371133998,247422.80371133998,0.0,0.0,123711.40185566999,989691.2148453599,989691.2148453599,0.0,0.0,494845.60742267995,247422.80371133998,247422.80371133998,0.0,0.0,123711.40185566999
349114,488490,Qatar Satellite Company   -  Es'hail 1 & 2 - IO,FUL,ASO,2025-08-08,2026-10-31,In-Orbit,6680409.8857732,117490.49273160518,2013-08-29,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,15.0,8993.0,ES'HAIL 1,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2025-08-08,2026-10-31,,0.5,50000000.0,245000000.0,0.0,1336081.97715464,5344327.90861856,2672163.95430928,2672163.95430928,0.0,2672163.95430928,2672163.95430928,,318637,,,True,,,349114_488490,6680409.8857732,False,,,1,0.4,0,0.0,0.05,1,6680409.8857732,0.075,0.4166666666666667,208762.8089304125,1336081.97715464,0.0,5344327.90861856,5344327.90861856,True,556700.8238144334,2025,0.5,2672163.95430928,2672163.95430928,0.0,2672163.95430928,2672163.95430928,334020.49428866,334020.49428866,0.0,0.0,167010.24714433,1336081.97715464,1336081.97715464,0.0,0.0,668040.98857732,334020.49428866,334020.49428866,0.0,0.0,167010.24714433
349114,489316,Qatar Satellite Company   -  Es'hail 1 & 2 - IO,FUL,ASO,2025-08-08,2026-10-31,In-Orbit,4948456.074226799,85687.85108481577,2018-11-15,DS2000,DS2000,"FALCON 9, 5 & HEAVY",GEO-GSO,15.0,9780.0,ES'HAIL 2,Mitsubishi Electric Corp (MELCO),Mitsubishi Electric Corp (MELCO),Direct Open Market,2025-08-08,2026-10-31,,0.5,50000000.0,245000000.0,0.0,989691.2148453599,3958764.8593814396,1979382.4296907198,1979382.4296907198,0.0,1979382.4296907198,1979382.4296907198,,318637,,,True,,,349114_489316,4948456.074226799,False,,,1,0.4,0,0.0,0.05,1,4948456.074226799,0.075,0.4166666666666667,154639.25231958748,989691.2148453599,0.0,3958764.8593814396,3958764.8593814396,True,412371.3395189,2025,0.5,1979382.4296907198,1979382.4296907198,0.0,1979382.4296907198,1979382.4296907198,247422.80371133998,247422.80371133998,0.0,0.0,123711.40185566999,989691.2148453599,989691.2148453599,0.0,0.0,494845.60742267995,247422.80371133998,247422.80371133998,0.0,0.0,123711.40185566999
349114,489317,Qatar Satellite Company   -  Es'hail 1 & 2 - IO,FUL,ASO,2025-08-08,2026-10-31,In-Orbit,6680409.8857732,117490.49273160518,2013-08-29,MAXAR 1300 (FS-/LS-/SSL-1300),MAXAR 1300 (FS-/LS-/SSL-1300),ARIANE 5,GEO-GSO,15.0,8993.0,ES'HAIL 1,SSL (Space Systems/Loral),SSL (Space Systems/Loral),Direct Open Market,2025-08-08,2026-10-31,,0.5,50000000.0,245000000.0,0.0,1336081.97715464,5344327.90861856,2672163.95430928,2672163.95430928,0.0,2672163.95430928,2672163.95430928,,318637,,,True,,,349114_489317,6680409.8857732,False,,,1,0.4,0,0.0,0.05,1,6680409.8857732,0.075,0.4166666666666667,208762.8089304125,1336081.97715464,0.0,5344327.90861856,5344327.90861856,True,556700.8238144334,2025,0.5,2672163.95430928,2672163.95430928,0.0,2672163.95430928,2672163.95430928,334020.49428866,334020.49428866,0.0,0.0,167010.24714433,1336081.97715464,1336081.97715464,0.0,0.0,668040.98857732,334020.49428866,334020.49428866,0.0,0.0,167010.24714433
359147,489926,KOREAN REINSURANCE CO.  Kompsat-7 - Launch and In Orbit,FUL,ASC,2025-11-14,2026-11-13,L + 12 Months,2003355.318808194,0.0,2025-12-01,Custom,Custom,VEGA,LEO,12.0,13099.0,KOMPSAT 7,KARI - Korea Aerospace Research Institute,KARI - Korea Aerospace Research Institute,Proportional Facultative,2025-12-01,2026-12-01,,0.5,50000000.0,245000000.0,9.0,400671.0637616388,1602684.2550465553,801342.1275232777,801342.1275232777,0.0,801342.1275232777,801342.1275232777,,,,,True,,,359147_489926,2003355.318808194,False,,,1,0.4,8,0.6,0.4,1,2003355.318808194,0.075,0.4166666666666667,62604.85371275606,400671.0637616388,0.0,1602684.2550465553,1602684.2550465553,True,166946.27656734953,2025,0.5,801342.1275232777,801342.1275232777,0.0,801342.1275232777,801342.1275232777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801342.1275232777,801342.1275232777,0.0,0.0,400671.0637616388
360735,492379,EGYPTIAN ARMAMENT AUTHORITY OF THE MINISTRY OF DEFENCE  - Tiba 1 - In Orbit,FUL,ASO,2025-11-26,2026-11-25,In-Orbit,21459222.698866006,336910.22327118815,2019-11-26,EUROSTAR E3000,EUROSTAR E3000,ARIANE 5,GEO-GSO,12.0,11840.0,TIBA 1 (NAVISAT 12A),Airbus Defence and Space (Toulouse),Thales Alenia Space France (Cannes),Direct Open Market,2025-11-26,2026-11-25,,0.5,50000000.0,245000000.0,0.0,4291844.539773202,17167378.159092806,8583689.079546403,8583689.079546403,0.0,8583689.079546403,8583689.079546403,,327405,,,True,,,360735_492379,21459222.698866006,False,,,1,0.4,0,0.0,0.05,1,21459222.698866006,0.075,0.4166666666666667,670600.7093395627,4291844.539773202,0.0,17167378.159092806,17167378.159092806,True,1788268.5582388341,2025,0.5,8583689.079546403,8583689.079546403,0.0,8583689.079546403,8583689.079546403,1072961.1349433004,1072961.1349433004,0.0,0.0,536480.5674716502,4291844.539773202,4291844.539773202,0.0,0.0,2145922.269886601,1072961.1349433004,1072961.1349433004,0.0,0.0,536480.5674716502
360737,492382,MEASAT Communication Systems Sdn Bhd  MEASAT-3a & -3b  IO,FUL,ASO,2026-01-01,2026-12-31,In-Orbit,494845.36,10103.99999958864,2009-06-21,GEOSTAR 2 (STAR 2),GEOSTAR 2 (ORIG. STAR 2) FAMILY,ZENIT & SEA LAUNCH,GEO-GSO,12.0,4142.0,MEASAT 3A (1R),Orbital Sciences Corporation,Orbital Sciences Corporation,Direct Open Market,2026-01-01,2026-12-31,,0.5,50000000.0,245000000.0,0.0,82473.60096000001,329894.40384000004,164947.20192000002,164947.20192000002,0.0,164947.20192000002,164947.20192000002,,328932,,,True,,,360737_492382,494845.36,False,,,1,0.4,0,0.0,0.05,1,494845.36,0.075,0.5,18556.700999999997,98969.072,0.0,395876.288,395876.288,True,49484.536,2026,0.5,197938.144,197938.144,0.0,197938.144,197938.144,24742.268,24742.268,0.0,0.0,12371.134,98969.072,98969.072,0.0,0.0,49484.536,24742.268,24742.268,0.0,0.0,12371.134
360737,492383,MEASAT Communication Systems Sdn Bhd  MEASAT-3a & -3b  IO,FUL,ASO,2025-12-31,2026-12-30,In-Orbit,2628865.97,0.0,2014-09-11,EUROSTAR E3000L,EUROSTAR E3000,ARIANE 5,GEO-GSO,12.0,9181.0,MEASAT 3B,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Direct Open Market,2025-12-31,2026-12-30,,0.5,50000000.0,245000000.0,0.0,460721.93737646,1842887.74950584,921443.87475292,921443.87475292,0.0,921443.87475292,921443.87475292,,328932,,,True,,,360737_492383,2628865.97,False,,,1,0.4,0,0.0,0.05,1,2628865.97,0.075,0.4166666666666667,82152.0615625,525773.194,0.0,2103092.776,2103092.776,True,219072.16416666668,2025,0.5,1051546.388,1051546.388,0.0,1051546.388,1051546.388,131443.2985,131443.2985,0.0,0.0,65721.64925,525773.194,525773.194,0.0,0.0,262886.597,131443.2985,131443.2985,0.0,0.0,65721.64925
361505,494217,MEASAT Communication Systems Sdn Bhd  - Measat 3d - IO,FUL,ASO,2025-12-31,2026-12-31,In-Orbit,3741030.9215999995,72950.95430563156,2022-06-22,EUROSTAR E3000L,EUROSTAR E3000,ARIANE 5,GEO-GSO,12.0,13555.0,MEASAT 3D,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Direct Open Market,2025-12-31,2026-12-31,,0.5,50000000.0,245000000.0,0.0,748206.18432,2992824.73728,1496412.36864,1496412.36864,0.0,1496412.36864,1496412.36864,,329453,,,True,,,361505_494217,3741030.9215999995,False,,,1,0.4,0,0.0,0.05,1,3741030.9215999995,0.075,0.4166666666666667,116907.21629999999,748206.18432,0.0,2992824.7372799995,2992824.7372799995,True,311752.57680000004,2025,0.5,1496412.3686399998,1496412.3686399998,0.0,1496412.3686399998,1496412.3686399998,187051.54608,187051.54608,0.0,0.0,93525.77304,748206.18432,748206.18432,0.0,0.0,374103.09216,187051.54608,187051.54608,0.0,0.0,93525.77304
361505,494218,MEASAT Communication Systems Sdn Bhd  - Measat 3d - IO,FUL,ASO,2025-12-31,2026-12-31,In-Orbit,9248659.7784,135029.82600134204,2022-06-22,EUROSTAR E3000L,EUROSTAR E3000,ARIANE 5,GEO-GSO,12.0,13555.0,MEASAT 3D,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Direct Open Market,2025-12-31,2026-12-31,,0.5,50000000.0,245000000.0,0.0,1849731.9556800001,7398927.8227200005,3699463.9113600003,3699463.9113600003,0.0,3699463.9113600003,3699463.9113600003,,329453,,,True,,,361505_494218,9248659.7784,False,,,1,0.4,0,0.0,0.05,1,9248659.7784,0.075,0.4166666666666667,289020.618075,1849731.9556800001,0.0,7398927.8227200005,7398927.8227200005,True,770721.6482,2025,0.5,3699463.9113600003,3699463.9113600003,0.0,3699463.9113600003,3699463.9113600003,462432.98892000003,462432.98892000003,0.0,0.0,231216.49446000002,1849731.9556800001,1849731.9556800001,0.0,0.0,924865.9778400001,462432.98892000003,462432.98892000003,0.0,0.0,231216.49446000002
361530,494323,PT SATELIT NUSANTARA TIGA  SNT Satria (N3) - IO,FUL,ASO,2025-12-18,2026-12-17,In-Orbit,18739856.257426698,435730.5108253289,2023-06-18,SPACEBUS NEO 100,SPACEBUS NEO FAMILY,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,13554.0,SATRIA,Thales Alenia Space France (Cannes),Thales Alenia Space France (Cannes),Direct Open Market,2025-12-18,2026-12-17,,0.5,50000000.0,245000000.0,0.0,3747971.25148534,14991885.00594136,7495942.50297068,7495942.50297068,0.0,7495942.50297068,7495942.50297068,,329457,,,True,,,361530_494323,18739856.257426698,False,,,1,0.4,0,0.0,0.05,1,18739856.257426698,0.075,0.4166666666666667,585620.5080445843,3747971.25148534,0.0,14991885.005941357,14991885.005941357,True,1561654.6881188916,2025,0.5,7495942.502970679,7495942.502970679,0.0,7495942.502970679,7495942.502970679,936992.812871335,936992.812871335,0.0,0.0,468496.4064356675,3747971.25148534,3747971.25148534,0.0,0.0,1873985.62574267,936992.812871335,936992.812871335,0.0,0.0,468496.4064356675
361682,494911,TURKIYE SIGORTA AS  Turksat fleet - Excess In Orbit,FUL,ASO,2025-11-20,2026-11-19,In-Orbit,3517988.0353738,39801.902427684116,2014-02-14,DS2000,DS2000,PROTON,GEO-GSO,12.0,8880.0,TURKSAT 4A,Mitsubishi Electric Corp (MELCO),Mitsubishi Electric Corp (MELCO),Proportional Facultative,2025-11-20,2026-11-19,,0.5,50000000.0,245000000.0,0.0,703597.60707476,2814390.42829904,1407195.21414952,1407195.21414952,0.0,1407195.21414952,1407195.21414952,,326609,,,True,,,361682_494911,3517988.0353738,False,,,1,0.4,0,0.0,0.05,1,3517988.0353738,0.075,0.4166666666666667,109937.12610543123,703597.60707476,0.0,2814390.42829904,2814390.42829904,True,293165.66961448337,2025,0.5,1407195.21414952,1407195.21414952,0.0,1407195.21414952,1407195.21414952,175899.40176869,175899.40176869,0.0,0.0,87949.700884345,703597.60707476,703597.60707476,0.0,0.0,351798.80353738,175899.40176869,175899.40176869,0.0,0.0,87949.700884345
